Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1841696,GOSFORD,2021-03-23 00:00:00,2021-03-23 06:09:00,380,421.365789473684,Environmental
1841750,SINGLETON,2021-03-23 00:00:00,2021-03-23 06:29:00,80,2998.275,Equipment fault
1841716,CANTERBURY,2021-03-23 00:00:00,2021-03-23 07:16:00,63,146.853968253968,Equipment fault
1841867,NORTH SYDNEY,2021-03-23 00:00:00,2021-03-23 09:55:00,66,305.0,Environmental
1841879,DRUMMOYNE,2021-03-23 00:00:00,2021-03-23 10:11:30,76,68.5,Environmental
1840581,GOSFORD,2021-03-23 00:00:00,2021-03-23 10:48:00,166,292.385542168675,Environmental
1841964,CANTERBURY,2021-03-23 00:00:00,2021-03-23 11:44:00,2465,130.976895014187,Equipment fault
1841996,GOSFORD,2021-03-23 00:00:00,2021-03-23 12:14:00,692,195.838150289017,Equipment fault
1842058,ROCKDALE,2021-03-23 00:00:00,2021-03-23 13:45:00,67,195.0,Equipment fault
1842063,RANDWICK,2021-03-23 00:00:00,2021-03-23 14:05:00,51,55.0,Environmental
1841983,GOSFORD,2021-03-23 00:00:00,2021-03-23 14:15:00,829,108.679131483715,Equipment fault
1842092,RANDWICK,2021-03-23 00:00:00,2021-03-23 15:00:00,65,50.0,Environmental
1842101,MARRICKVILLE,2021-03-23 00:00:00,2021-03-23 15:04:42,86,275.3,Equipment fault
1842146,RYDE,2021-03-23 00:00:00,2021-03-23 17:20:00,75,366.0,Equipment fault
1842062,MID-WESTERN REG,2021-03-23 00:00:00,2021-03-23 17:34:00,109,615.036697247707,Environmental
1842163,PORT STEPHENS,2021-03-23 00:00:00,2021-03-23 17:50:00,52,20.0,Environmental
1842274,SOUTH SYDNEY,2021-03-24 00:00:00,2021-03-24 01:29:46,145,65.2333333333333,Environmental
1842280,LAKE MACQUARIE,2021-03-24 00:00:00,2021-03-24 05:06:00,858,95.3620488940629,Environmental
1842300,WYONG,2021-03-24 00:00:00,2021-03-24 07:33:00,83,523.518072289157,Environmental
1842345,WARRINGAH,2021-03-24 00:00:00,2021-03-24 09:19:00,152,141.0,Environmental
1842372,LAKE MACQUARIE,2021-03-24 00:00:00,2021-03-24 10:09:00,89,1622.41573033708,Equipment fault
1842393,SUTHERLAND,2021-03-24 00:00:00,2021-03-24 10:40:00,1027,114.703018500487,Equipment fault
1842547,KOGARAH,2021-03-24 00:00:00,2021-03-24 15:18:00,866,113.0,Environmental
1842585,LEICHHARDT,2021-03-24 00:00:00,2021-03-24 16:54:30,68,110.5,Environmental
1842627,WYONG,2021-03-24 00:00:00,2021-03-24 19:00:49,78,27.1833333333333,Environmental
1842666,KU-RING-GAI,2021-03-25 00:00:00,2021-03-25 04:04:00,1357,66.559381588194,Equipment fault
1842732,NORTH SYDNEY,2021-03-25 00:00:00,2021-03-25 09:40:00,64,10.0,Environmental
1842942,CESSNOCK,2021-03-25 00:00:00,2021-03-25 19:11:00,56,364.0,Equipment fault
1842976,SINGLETON,2021-03-26 00:00:00,2021-03-26 07:55:00,79,328.0,Environmental
1843009,HUNTERS HILL,2021-03-26 00:00:00,2021-03-26 09:40:00,60,120.0,Equipment fault
1843106,SINGLETON,2021-03-26 00:00:00,2021-03-26 14:29:00,333,266.0,Equipment fault
1843022,CESSNOCK,2021-03-26 00:00:00,2021-03-26 16:12:00,64,8.0,Environmental
1843168,BANKSTOWN,2021-03-26 00:00:00,2021-03-26 17:22:00,1569,77.9216560509554,Third party
1843194,WILLOUGHBY,2021-03-26 00:00:00,2021-03-26 21:15:00,758,93.9445910290237,Equipment fault
1843251,NEWCASTLE,2021-03-27 00:00:00,2021-03-27 13:08:00,846,63.7328605200946,Equipment fault
1843206,MAITLAND,2021-03-27 00:00:00,2021-03-27 14:05:39,94,9.35,Environmental
1843297,BOTANY,2021-03-27 00:00:00,2021-03-27 16:08:00,1446,80.0483759502419,Equipment fault
1843303,MOSMAN,2021-03-27 00:00:00,2021-03-27 16:21:00,71,173.0,Equipment fault
1843300,MOSMAN,2021-03-27 00:00:00,2021-03-27 16:21:14,88,172.766666666667,Customer installation
1843318,HORNSBY,2021-03-27 00:00:00,2021-03-27 22:40:00,80,40.0,Environmental
1843340,HUNTERS HILL,2021-03-28 00:00:00,2021-03-28 03:46:53,57,263.116666666667,Third party
1843344,PORT STEPHENS,2021-03-28 00:00:00,2021-03-28 05:12:00,790,62.540404040404,Environmental
1843361,SINGLETON,2021-03-28 00:00:00,2021-03-28 09:02:00,79,302.189873417722,Equipment fault
1843395,LAKE MACQUARIE,2021-03-28 00:00:00,2021-03-28 14:23:00,324,253.978395061728,Environmental
1843400,GOSFORD,2021-03-28 00:00:00,2021-03-28 14:54:00,2027,2.98322644301924,Environmental
1843426,WYONG,2021-03-28 00:00:00,2021-03-28 18:50:00,106,485.0,Environmental
1843455,RANDWICK,2021-03-28 00:00:00,2021-03-28 20:30:26,74,99.5666666666667,Environmental
1843466,MOSMAN,2021-03-29 00:00:00,2021-03-29 00:04:00,1907,135.197589098532,Equipment fault
1843523,BANKSTOWN,2021-03-29 00:00:00,2021-03-29 10:10:00,64,200.0,Equipment fault
1843670,SINGLETON,2021-03-29 00:00:00,2021-03-29 15:44:00,66,47.4848484848485,Customer installation
1843698,KU-RING-GAI,2021-03-29 00:00:00,2021-03-29 16:48:00,871,83.9965556831229,Equipment fault
1843708,HURSTVILLE,2021-03-29 00:00:00,2021-03-29 17:26:00,2236,67.0,Environmental
1843751,GOSFORD,2021-03-30 00:00:00,2021-03-30 06:14:00,1671,65.770197486535,Equipment fault
1843777,WARRINGAH,2021-03-30 00:00:00,2021-03-30 08:25:00,156,40.0,Environmental
1843778,NEWCASTLE,2021-03-30 00:00:00,2021-03-30 08:25:00,224,68.0,Equipment fault
1843791,WYONG,2021-03-30 00:00:00,2021-03-30 08:59:00,107,44.0,Environmental
1844004,CANTERBURY,2021-03-30 00:00:00,2021-03-30 16:58:00,1699,101.975279576221,Equipment fault
1844048,PORT STEPHENS,2021-03-30 00:00:00,2021-03-30 19:24:45,66,375.25,Environmental
1844045,WAVERLEY,2021-03-30 00:00:00,2021-03-30 19:25:00,66,90.0,Equipment fault
1844050,ASHFIELD,2021-03-30 00:00:00,2021-03-30 19:30:00,903,109.211517165006,Equipment fault
1844084,WYONG,2021-03-30 00:00:00,2021-03-30 23:52:00,1737,60.0,Environmental
1844092,WARRINGAH,2021-03-31 00:00:00,2021-03-31 06:07:00,1276,67.6144200626959,Environmental
1844147,GOSFORD,2021-03-31 00:00:00,2021-03-31 09:21:00,301,128.53488372093,Environmental
1844274,NEWCASTLE,2021-03-31 00:00:00,2021-03-31 16:25:00,902,69.0,Equipment fault
1844326,SUTHERLAND,2021-04-01 00:00:00,2021-04-01 07:37:00,64,163.0,Equipment fault
1844367,PITTWATER,2021-04-01 00:00:00,2021-04-01 09:16:37,52,258.383333333333,Equipment fault
1844449,BANKSTOWN,2021-04-01 00:00:00,2021-04-01 14:53:27,89,186.55,Equipment fault
1844510,WAVERLEY,2021-04-02 00:00:00,2021-04-02 03:30:00,66,35.0,Equipment fault
1844526,SOUTH SYDNEY,2021-04-02 00:00:00,2021-04-02 03:50:00,740,64.6256756756757,Equipment fault
1844590,GOSFORD,2021-04-02 00:00:00,2021-04-02 15:03:00,91,82.0,Third party
1844603,CESSNOCK,2021-04-02 00:00:00,2021-04-02 19:01:00,66,75.945652173913,Equipment fault
1844615,GOSFORD,2021-04-02 00:00:00,2021-04-02 20:48:00,2005,73.9711299153808,Equipment fault
1845568,ASHFIELD,2021-04-03 00:00:00,2021-04-03 06:04:00,52,186.0,Equipment fault
1844723,KU-RING-GAI,2021-04-03 00:00:00,2021-04-03 16:07:00,1234,31.0,Environmental
1844744,GOSFORD,2021-04-03 00:00:00,2021-04-03 21:08:00,1302,92.3732718894009,Equipment fault
1844773,KOGARAH,2021-04-04 00:00:00,2021-04-04 11:50:23,66,45.6166666666667,Equipment fault
1844797,ASHFIELD,2021-04-04 00:00:00,2021-04-04 17:11:00,1437,49.6983356449376,Equipment fault
1844832,STRATHFIELD,2021-04-05 00:00:00,2021-04-05 06:00:00,51,395.0,Environmental
1844841,WILLOUGHBY,2021-04-05 00:00:00,2021-04-05 09:30:00,82,20.0,Environmental
1844864,SUTHERLAND,2021-04-05 00:00:00,2021-04-05 09:55:00,53,100.0,Environmental
1844883,CANTERBURY,2021-04-05 00:00:00,2021-04-05 16:40:00,114,1250.0,Equipment fault
1844924,KU-RING-GAI,2021-04-05 00:00:00,2021-04-05 20:35:00,116,205.0,Equipment fault
1844938,HURSTVILLE,2021-04-06 00:00:00,2021-04-06 04:59:58,56,665.033333333334,Equipment fault
1845030,MAITLAND,2021-04-06 00:00:00,2021-04-06 10:56:38,86,83.3666666666667,Environmental
1845131,PORT STEPHENS,2021-04-06 00:00:00,2021-04-06 16:55:00,238,40.0,Environmental
1845153,SOUTH SYDNEY,2021-04-06 00:00:00,2021-04-06 19:23:00,84,202.0,Equipment fault
1845154,CANADA BAY,2021-04-06 00:00:00,2021-04-06 19:57:00,900,86.6492785793563,Equipment fault
1845167,MOSMAN,2021-04-06 00:00:00,2021-04-06 22:12:00,106,203.0,Equipment fault
1845189,NEWCASTLE,2021-04-07 00:00:00,2021-04-07 07:23:12,84,226.8,Equipment fault
1845248,STRATHFIELD,2021-04-07 00:00:00,2021-04-07 10:43:00,187,75.0,Equipment fault
1845338,PORT STEPHENS,2021-04-07 00:00:00,2021-04-07 15:30:00,238,85.0,Equipment fault
1845352,GOSFORD,2021-04-07 00:00:00,2021-04-07 16:31:56,177,83.0666666666667,Lightning
1845356,GOSFORD,2021-04-07 00:00:00,2021-04-07 16:42:00,700,21.0,Environmental
1845374,HUNTERS HILL,2021-04-07 00:00:00,2021-04-07 17:15:00,51,50.0,Equipment fault
1845407,SOUTH SYDNEY,2021-04-07 00:00:00,2021-04-07 19:48:10,145,51.8333333333333,Environmental
1845428,CANADA BAY,2021-04-08 00:00:00,2021-04-08 02:26:00,883,77.3031674208145,Equipment fault
1845614,KOGARAH,2021-04-08 00:00:00,2021-04-08 14:18:00,865,143.61662817552,Environmental
1845637,HORNSBY,2021-04-08 00:00:00,2021-04-08 15:07:16,63,230.677513227513,Environmental
1845673,ROCKDALE,2021-04-08 00:00:00,2021-04-08 18:15:00,80,85.0,Environmental
1845682,RYDE,2021-04-08 00:00:00,2021-04-08 19:35:00,71,10.0,Environmental
1845742,GOSFORD,2021-04-09 00:00:00,2021-04-09 10:58:00,58,248.172413793103,Equipment fault
1845756,BURWOOD,2021-04-09 00:00:00,2021-04-09 11:32:00,331,468.0,Customer installation
1845715,LAKE MACQUARIE,2021-04-09 00:00:00,2021-04-09 12:40:00,188,40.0,Environmental
1845834,RANDWICK,2021-04-09 00:00:00,2021-04-09 16:41:49,72,128.183333333333,Equipment fault
1845916,STRATHFIELD,2021-04-10 00:00:00,2021-04-10 10:32:22,161,117.633333333334,Environmental
1845964,LAKE MACQUARIE,2021-04-10 00:00:00,2021-04-10 17:53:00,82,407.0,Third party
1845973,WILLOUGHBY,2021-04-10 00:00:00,2021-04-10 20:53:00,2644,75.6217851739788,Equipment fault
1846023,SUTHERLAND,2021-04-11 00:00:00,2021-04-11 10:58:36,54,91.4,Environmental
1846079,KOGARAH,2021-04-11 00:00:00,2021-04-11 18:53:00,593,60.0,Environmental
1846102,WARRINGAH,2021-04-12 00:00:00,2021-04-12 07:47:00,67,242.523880597015,Equipment fault
1846149,SOUTH SYDNEY,2021-04-12 00:00:00,2021-04-12 09:55:00,66,515.0,Third party
1846296,GOSFORD,2021-04-12 00:00:00,2021-04-12 16:17:00,473,153.697674418605,Third party
1846341,STRATHFIELD,2021-04-12 00:00:00,2021-04-12 22:37:13,161,92.7833333333336,Equipment fault
1846364,SUTHERLAND,2021-04-13 00:00:00,2021-04-13 06:21:20,51,258.666666666667,Equipment fault
1846470,SOUTH SYDNEY,2021-04-13 00:00:00,2021-04-13 14:08:00,2642,87.8687097994703,Cable dig
1846469,CESSNOCK,2021-04-13 00:00:00,2021-04-13 15:11:00,100,55.45,Environmental
1846675,SUTHERLAND,2021-04-14 00:00:00,2021-04-14 14:15:00,416,323.572115384615,Equipment fault
1846751,AUBURN,2021-04-15 00:00:00,2021-04-15 05:08:00,560,67.6178571428571,Equipment fault
1846848,PORT STEPHENS,2021-04-15 00:00:00,2021-04-15 13:37:00,401,49.4339152119701,Environmental
1846924,SYDNEY,2021-04-15 00:00:00,2021-04-15 17:20:00,59,90.4576271186441,Equipment fault
1846934,RYDE,2021-04-15 00:00:00,2021-04-15 19:25:00,922,35.0,Environmental
1847090,LAKE MACQUARIE,2021-04-16 00:00:00,2021-04-16 22:05:00,1091,67.2142857142857,Third party
1847098,HORNSBY,2021-04-17 00:00:00,2021-04-17 05:51:00,1324,85.0,Equipment fault
1847119,BANKSTOWN,2021-04-17 00:00:00,2021-04-17 09:03:00,943,97.0,Environmental
1847175,WYONG,2021-04-17 00:00:00,2021-04-17 15:55:00,389,72.2159383033419,Environmental
1847186,KU-RING-GAI,2021-04-17 00:00:00,2021-04-17 18:28:00,144,12.0,Environmental
1847228,GOSFORD,2021-04-18 00:00:00,2021-04-18 10:44:28,142,97.5333333333331,Equipment fault
1847219,MARRICKVILLE,2021-04-18 00:00:00,2021-04-18 13:20:00,109,85.3874617737003,Third party
1847246,SOUTH SYDNEY,2021-04-18 00:00:00,2021-04-18 13:25:32,145,174.45,Environmental
1847238,GOSFORD,2021-04-18 00:00:00,2021-04-18 15:14:58,57,75.0333333333333,Equipment fault
1847267,AUBURN,2021-04-18 00:00:00,2021-04-18 17:12:00,2088,83.4438067910091,Equipment fault
1847279,HORNSBY,2021-04-18 00:00:00,2021-04-18 18:38:00,655,49.0,Environmental
1847306,SUTHERLAND,2021-04-19 00:00:00,2021-04-19 06:25:16,79,254.0,Environmental
1847419,MANLY,2021-04-19 00:00:00,2021-04-19 12:30:00,76,45.0,Operating fault
1847691,RYDE,2021-04-20 00:00:00,2021-04-20 19:35:00,792,18.4747474747475,Equipment fault
1847869,WOOLLAHRA,2021-04-22 00:00:00,2021-04-22 05:31:36,51,191.4,Environmental
1847928,GOSFORD,2021-04-22 00:00:00,2021-04-22 10:56:00,1671,49.0,Environmental
1847989,BANKSTOWN,2021-04-22 00:00:00,2021-04-22 14:13:00,667,107.292353823088,Third party
1848108,KU-RING-GAI,2021-04-23 00:00:00,2021-04-23 09:43:00,92,340.325543478261,Environmental
1848170,SOUTH SYDNEY,2021-04-23 00:00:00,2021-04-23 13:41:00,910,92.5692307692308,Third party
1848198,ASHFIELD,2021-04-23 00:00:00,2021-04-23 22:33:14,51,46.7666666666667,Equipment fault
1848278,AUBURN,2021-04-24 00:00:00,2021-04-24 13:48:00,82,597.0,Equipment fault
1848279,NEWCASTLE,2021-04-24 00:00:00,2021-04-24 14:00:00,81,60.0,Equipment fault
1848300,SOUTH SYDNEY,2021-04-24 00:00:00,2021-04-24 17:52:00,777,49.6602316602317,Equipment fault
1848326,BOTANY,2021-04-25 00:00:00,2021-04-25 06:28:00,55,46.5090909090909,Equipment fault
1848382,ROCKDALE,2021-04-26 00:00:00,2021-04-26 03:27:00,1387,62.0,Environmental
1848383,SUTHERLAND,2021-04-26 00:00:00,2021-04-26 03:44:00,1579,136.634930643127,Environmental
1848440,MOSMAN,2021-04-26 00:00:00,2021-04-26 10:53:00,75,241.26,Equipment fault
1848522,WYONG,2021-04-26 00:00:00,2021-04-26 16:06:00,61,63.0,Operating fault
1848583,SINGLETON,2021-04-27 00:00:00,2021-04-27 04:17:00,935,37.0,Equipment fault
1848603,HORNSBY,2021-04-27 00:00:00,2021-04-27 08:44:00,71,176.0,Equipment fault
1848652,HORNSBY,2021-04-27 00:00:00,2021-04-27 12:55:00,544,61.3406593406593,Equipment fault
1848727,KOGARAH,2021-04-27 00:00:00,2021-04-27 20:50:00,474,71.0654008438819,Equipment fault
1848748,SOUTH SYDNEY,2021-04-28 00:00:00,2021-04-28 01:31:47,81,443.216666666667,Equipment fault
1848756,SINGLETON,2021-04-28 00:00:00,2021-04-28 07:10:00,111,313.261261261261,Equipment fault
1848777,GOSFORD,2021-04-28 00:00:00,2021-04-28 09:23:00,949,67.0,Environmental
1848808,RYDE,2021-04-28 00:00:00,2021-04-28 10:50:35,54,129.416666666667,Third party
1848926,RYDE,2021-04-28 00:00:00,2021-04-28 22:18:00,226,272.353982300885,Equipment fault
1848934,MAITLAND,2021-04-29 00:00:00,2021-04-29 06:58:00,575,153.928695652174,Equipment fault
1848985,WARRINGAH,2021-04-29 00:00:00,2021-04-29 08:20:00,54,10.0,Operating fault
1849008,RYDE,2021-04-29 00:00:00,2021-04-29 11:40:00,69,230.0,Environmental
1849121,HORNSBY,2021-04-30 00:00:00,2021-04-30 09:14:27,92,197.55,Third party
1849255,HURSTVILLE,2021-04-30 00:00:00,2021-04-30 22:54:00,65,81.0,Equipment fault
1849260,NORTH SYDNEY,2021-05-01 00:00:00,2021-05-01 04:24:00,73,186.0,Third party
1849282,SOUTH SYDNEY,2021-05-01 00:00:00,2021-05-01 09:40:00,1114,43.0,Equipment fault
1849337,GOSFORD,2021-05-01 00:00:00,2021-05-01 17:38:00,102,112.922330097087,Equipment fault
1849377,RYDE,2021-05-02 00:00:00,2021-05-02 09:54:15,63,25.75,Equipment fault
1849363,BANKSTOWN,2021-05-02 00:00:00,2021-05-02 13:06:02,76,83.9666666666667,Equipment fault
1849442,SUTHERLAND,2021-05-03 00:00:00,2021-05-03 04:07:00,98,211.377551020408,Equipment fault
1849464,WARRINGAH,2021-05-03 00:00:00,2021-05-03 08:43:00,953,70.6831059811123,Equipment fault
1849558,CANTERBURY,2021-05-03 00:00:00,2021-05-03 14:15:00,135,45.0,Environmental
1849603,WARRINGAH,2021-05-03 00:00:00,2021-05-03 15:57:30,81,152.5,Third party
1849631,PORT STEPHENS,2021-05-03 00:00:00,2021-05-03 19:00:00,148,120.0,Equipment fault
1849658,WILLOUGHBY,2021-05-04 00:00:00,2021-05-04 08:11:00,59,65.0,Equipment fault
1849735,SUTHERLAND,2021-05-04 00:00:00,2021-05-04 12:09:56,58,80.0666666666667,Environmental
1849840,ASHFIELD,2021-05-05 00:00:00,2021-05-05 01:46:00,1299,77.6617986164489,Equipment fault
1849846,KU-RING-GAI,2021-05-05 00:00:00,2021-05-05 04:10:00,811,87.0935960591133,Environmental
1849847,KU-RING-GAI,2021-05-05 00:00:00,2021-05-05 05:05:00,70,515.0,Equipment fault
1849991,RANDWICK,2021-05-05 00:00:00,2021-05-05 13:40:00,212,30.0,Equipment fault
1850001,GOSFORD,2021-05-05 00:00:00,2021-05-05 14:35:00,424,418.266509433962,Equipment fault
1850009,RANDWICK,2021-05-05 00:00:00,2021-05-05 15:05:00,109,185.0,Environmental
1850023,MAITLAND,2021-05-05 00:00:00,2021-05-05 16:16:24,60,41.6,Equipment fault
1850073,CESSNOCK,2021-05-05 00:00:00,2021-05-05 22:09:00,723,134.04979253112,Equipment fault
1850087,SUTHERLAND,2021-05-06 00:00:00,2021-05-06 06:18:00,1219,125.61393442623,Environmental
1850101,GOSFORD,2021-05-06 00:00:00,2021-05-06 06:49:00,4626,113.356788258148,Environmental
1850117,KU-RING-GAI,2021-05-06 00:00:00,2021-05-06 07:19:00,1127,52.0,Environmental
1850118,GOSFORD,2021-05-06 00:00:00,2021-05-06 07:19:00,1470,66.5824847250509,Environmental
1850127,SUTHERLAND,2021-05-06 00:00:00,2021-05-06 07:25:00,667,163.0,Environmental
1850128,BANKSTOWN,2021-05-06 00:00:00,2021-05-06 07:28:00,1963,78.9933842239186,Equipment fault
1850190,GOSFORD,2021-05-06 00:00:00,2021-05-06 08:01:00,692,42.2063492063492,Equipment fault
1850168,CANTERBURY,2021-05-06 00:00:00,2021-05-06 08:11:43,112,313.283333333333,Environmental
1850174,WARRINGAH,2021-05-06 00:00:00,2021-05-06 08:14:00,132,99.0227272727273,Environmental
1850222,GOSFORD,2021-05-06 00:00:00,2021-05-06 08:44:38,77,165.366666666666,Environmental
1850231,GOSFORD,2021-05-06 00:00:00,2021-05-06 08:49:00,745,143.069798657718,Environmental
1850289,CANTERBURY,2021-05-06 00:00:00,2021-05-06 09:34:08,77,355.866666666667,Environmental
1850447,NEWCASTLE,2021-05-06 00:00:00,2021-05-06 12:55:30,59,74.5,Equipment fault
1850539,MARRICKVILLE,2021-05-06 00:00:00,2021-05-06 16:15:00,144,10.0,Environmental
1850617,WILLOUGHBY,2021-05-07 00:00:00,2021-05-07 02:21:00,101,289.0,Equipment fault
1850620,HORNSBY,2021-05-07 00:00:00,2021-05-07 03:57:00,926,168.928725701944,Equipment fault
1850622,RANDWICK,2021-05-07 00:00:00,2021-05-07 05:10:00,2985,77.360562437228,Equipment fault
1850763,HORNSBY,2021-05-07 00:00:00,2021-05-07 10:47:00,886,88.6952595936795,Equipment fault
1850896,AUBURN,2021-05-07 00:00:00,2021-05-07 17:34:52,125,125.133333333334,Third party
1850867,CESSNOCK,2021-05-07 00:00:00,2021-05-07 18:40:00,55,55.0,Third party
1850925,SUTHERLAND,2021-05-08 00:00:00,2021-05-08 02:26:51,55,57.15,Third party
1850960,MARRICKVILLE,2021-05-08 00:00:00,2021-05-08 11:40:10,53,204.251572327043,Equipment fault
1851046,PORT STEPHENS,2021-05-08 00:00:00,2021-05-08 20:12:38,137,87.3666666666664,Equipment fault
1851042,RANDWICK,2021-05-08 00:00:00,2021-05-08 20:48:40,55,471.333333333333,Third party
1851057,RANDWICK,2021-05-08 00:00:00,2021-05-08 23:47:00,60,293.0,Third party
1851063,BANKSTOWN,2021-05-09 00:00:00,2021-05-09 06:21:00,1087,153.046455564243,Equipment fault
1851092,BANKSTOWN,2021-05-09 00:00:00,2021-05-09 10:30:00,58,130.0,Environmental
1851106,HURSTVILLE,2021-05-09 00:00:00,2021-05-09 12:56:00,590,93.0,Third party
1851513,HURSTVILLE,2021-05-09 00:00:00,2021-05-09 12:57:00,426,92.0,Third party
1851137,RYDE,2021-05-09 00:00:00,2021-05-09 17:08:00,1255,49.1373938428875,Equipment fault
1851161,RYDE,2021-05-10 00:00:00,2021-05-10 03:12:00,1834,224.928143712575,Equipment fault
1851390,AUBURN,2021-05-11 00:00:00,2021-05-11 07:36:34,82,103.433333333333,Third party
1851393,BANKSTOWN,2021-05-11 00:00:00,2021-05-11 07:44:31,83,146.166279069767,Third party
1851427,BANKSTOWN,2021-05-11 00:00:00,2021-05-11 09:40:00,93,25.0,Equipment fault
1851473,ASHFIELD,2021-05-11 00:00:00,2021-05-11 11:45:18,105,79.7,Third party
1851540,BANKSTOWN,2021-05-11 00:00:00,2021-05-11 16:15:00,55,120.0,Third party
1851534,PITTWATER,2021-05-11 00:00:00,2021-05-11 19:17:52,57,27.1333333333333,Environmental
1851595,BANKSTOWN,2021-05-12 00:00:00,2021-05-12 00:06:00,1953,83.4008159102499,Environmental
1851717,MARRICKVILLE,2021-05-12 00:00:00,2021-05-12 13:42:31,72,302.483333333333,Equipment fault
1851786,HUNTERS HILL,2021-05-12 00:00:00,2021-05-12 18:15:00,1205,75.2004971002486,Environmental
1851788,SUTHERLAND,2021-05-12 00:00:00,2021-05-12 18:25:00,98,70.0,Environmental
1851807,GOSFORD,2021-05-12 00:00:00,2021-05-12 19:28:00,87,40.9195402298851,Lightning
1851818,GOSFORD,2021-05-12 00:00:00,2021-05-12 20:29:00,14525,88.53507565337,Lightning
1851918,WARRINGAH,2021-05-13 00:00:00,2021-05-13 11:55:00,56,70.0,Equipment fault
1852089,PORT STEPHENS,2021-05-14 00:00:00,2021-05-14 08:08:00,455,107.940789473684,Equipment fault
1852161,NORTH SYDNEY,2021-05-14 00:00:00,2021-05-14 11:21:19,57,33.6833333333333,Equipment fault
1852166,STRATHFIELD,2021-05-14 00:00:00,2021-05-14 11:56:05,161,63.9166666666665,Environmental
1852251,MAITLAND,2021-05-14 00:00:00,2021-05-14 16:00:00,109,183.0,Environmental
1852290,WYONG,2021-05-14 00:00:00,2021-05-14 20:12:27,51,57.55,Environmental
1852306,WYONG,2021-05-14 00:00:00,2021-05-14 21:57:00,1367,2.93718042366691,Environmental
1852312,SUTHERLAND,2021-05-15 00:00:00,2021-05-15 03:00:00,2020,45.4309747649678,Environmental
1852358,WOOLLAHRA,2021-05-15 00:00:00,2021-05-15 12:14:01,69,100.983333333333,Equipment fault
1852366,HURSTVILLE,2021-05-15 00:00:00,2021-05-15 12:40:00,3340,197.101436265709,Environmental
1852432,KU-RING-GAI,2021-05-15 00:00:00,2021-05-15 18:15:00,2037,113.317491425772,Equipment fault
1852454,SYDNEY,2021-05-15 00:00:00,2021-05-15 21:59:00,157,1791.0,Equipment fault
1852491,MARRICKVILLE,2021-05-16 00:00:00,2021-05-16 12:28:00,112,141.151785714286,Equipment fault
1852501,KU-RING-GAI,2021-05-16 00:00:00,2021-05-16 14:06:00,923,115.280303030303,Equipment fault
1852591,WOOLLAHRA,2021-05-17 00:00:00,2021-05-17 09:14:20,90,60.6666666666667,Operating fault
1852765,HORNSBY,2021-05-17 00:00:00,2021-05-17 16:50:59,72,189.016666666667,Environmental
1852801,PITTWATER,2021-05-17 00:00:00,2021-05-17 18:06:00,70,392.0,Equipment fault
1853167,WYONG,2021-05-17 00:00:00,2021-05-17 21:44:00,62,13.0,Environmental
1852834,LAKE MACQUARIE,2021-05-18 00:00:00,2021-05-18 02:54:00,1009,128.0,Equipment fault
1852860,GOSFORD,2021-05-18 00:00:00,2021-05-18 07:27:00,180,93.7333333333333,Equipment fault
1852893,PITTWATER,2021-05-18 00:00:00,2021-05-18 09:53:00,70,817.0,Equipment fault
1853139,WAVERLEY,2021-05-19 00:00:00,2021-05-19 13:20:47,73,234.216666666667,Environmental
1853236,CANTERBURY,2021-05-20 00:00:00,2021-05-20 03:11:00,1614,99.1139318885449,Equipment fault
1853397,WYONG,2021-05-20 00:00:00,2021-05-20 17:10:00,71,195.0,Equipment fault
1853410,MARRICKVILLE,2021-05-20 00:00:00,2021-05-20 19:11:20,67,248.666666666667,Environmental
1853521,CANTERBURY,2021-05-21 00:00:00,2021-05-21 13:05:00,72,81.0,Third party
1853590,AUBURN,2021-05-21 00:00:00,2021-05-21 20:57:00,78,75.0384615384615,Equipment fault
1853599,CESSNOCK,2021-05-22 00:00:00,2021-05-22 10:45:00,102,25.0,Environmental
1853686,CANTERBURY,2021-05-22 00:00:00,2021-05-22 17:23:52,67,96.1333333333333,Equipment fault
1853692,GOSFORD,2021-05-22 00:00:00,2021-05-22 18:30:00,429,155.0,Environmental
1853630,MARRICKVILLE,2021-05-22 00:00:00,2021-05-22 18:34:55,60,15.0833333333333,Environmental
1853714,PORT STEPHENS,2021-05-23 00:00:00,2021-05-23 00:05:00,152,45.0,Equipment fault
1853734,CANTERBURY,2021-05-23 00:00:00,2021-05-23 08:35:05,105,84.9166666666667,Environmental
1853760,MARRICKVILLE,2021-05-23 00:00:00,2021-05-23 11:00:00,86,250.0,Third party
1853808,WARRINGAH,2021-05-23 00:00:00,2021-05-23 22:19:49,94,295.183333333333,Equipment fault
1853842,BANKSTOWN,2021-05-24 00:00:00,2021-05-24 08:07:12,64,120.8,Third party
1853851,MOSMAN,2021-05-24 00:00:00,2021-05-24 08:22:00,178,203.0,Equipment fault
1853969,CONCORD,2021-05-24 00:00:00,2021-05-24 13:40:09,82,9.85,Equipment fault
1853993,MARRICKVILLE,2021-05-24 00:00:00,2021-05-24 15:06:15,76,63.75,Operating fault
1854064,LAKE MACQUARIE,2021-05-25 00:00:00,2021-05-25 00:05:00,99,91.2525252525252,Environmental
1854066,SUTHERLAND,2021-05-25 00:00:00,2021-05-25 03:48:00,2475,10.796042003231,Environmental
